INF,2017-07-18,09:30:00,13.76,13.76,13.76,13.76,7314
INF,2017-07-18,09:41:00,13.76,13.76,13.76,13.76,100
INF,2017-07-18,09:46:00,13.74,13.75,13.73,13.73,600
INF,2017-07-18,09:51:00,13.73,13.73,13.73,13.73,100
INF,2017-07-18,09:52:00,13.74,13.74,13.74,13.74,300
INF,2017-07-18,09:53:00,13.75,13.75,13.63,13.63,6220
INF,2017-07-18,09:57:00,13.69,13.71,13.69,13.71,1743
INF,2017-07-18,09:58:00,13.71,13.71,13.71,13.71,1403
INF,2017-07-18,10:00:00,13.71,13.71,13.71,13.71,300
INF,2017-07-18,10:04:00,13.71,13.71,13.71,13.71,100
INF,2017-07-18,10:06:00,13.67,13.67,13.67,13.67,212
INF,2017-07-18,10:09:00,13.71,13.72,13.71,13.72,2100
INF,2017-07-18,10:15:00,13.71,13.71,13.71,13.71,100
INF,2017-07-18,10:19:00,13.69,13.69,13.69,13.69,100
INF,2017-07-18,10:23:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:28:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:33:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:37:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:42:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:47:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,10:49:00,13.69,13.69,13.68,13.68,200
INF,2017-07-18,10:55:00,13.69,13.69,13.69,13.69,506
INF,2017-07-18,10:58:00,13.70,13.70,13.70,13.70,1200
INF,2017-07-18,11:07:00,13.70,13.70,13.70,13.70,200
INF,2017-07-18,11:09:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,11:20:00,13.68,13.68,13.68,13.68,1000
INF,2017-07-18,11:36:00,13.72,13.72,13.71,13.71,4350
INF,2017-07-18,11:39:00,13.71,13.71,13.71,13.71,100
INF,2017-07-18,11:41:00,13.71,13.71,13.71,13.71,100
INF,2017-07-18,11:45:00,13.70,13.71,13.70,13.71,2100
INF,2017-07-18,12:04:00,13.70,13.70,13.70,13.70,4000
INF,2017-07-18,12:05:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:06:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:09:00,13.69,13.71,13.69,13.69,1100
INF,2017-07-18,12:10:00,13.69,13.69,13.69,13.69,200
INF,2017-07-18,12:13:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:16:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:18:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:21:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:23:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:26:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:29:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:31:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:34:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:37:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:39:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:42:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,12:45:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,13:37:00,13.68,13.68,13.68,13.68,100
INF,2017-07-18,14:33:00,13.69,13.69,13.69,13.69,450
INF,2017-07-18,14:37:00,13.69,13.69,13.68,13.69,2139
INF,2017-07-18,14:40:00,13.69,13.70,13.68,13.69,6800
INF,2017-07-18,14:45:00,13.70,13.70,13.70,13.70,100
INF,2017-07-18,15:04:00,13.69,13.69,13.69,13.69,200
INF,2017-07-18,15:07:00,13.68,13.68,13.68,13.68,500
INF,2017-07-18,15:34:00,13.70,13.70,13.70,13.70,600
INF,2017-07-18,15:45:00,13.70,13.70,13.70,13.70,600
INF,2017-07-18,15:52:00,13.67,13.67,13.67,13.67,700
INF,2017-07-19,09:30:00,13.75,13.75,13.75,13.75,1726
INF,2017-07-19,09:31:00,13.75,13.75,13.75,13.75,685
INF,2017-07-19,09:32:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,09:34:00,13.78,13.78,13.72,13.78,1762
INF,2017-07-19,09:35:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,09:36:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,09:37:00,13.79,13.79,13.79,13.79,300
INF,2017-07-19,09:38:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,09:39:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,09:40:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,09:41:00,13.79,13.79,13.79,13.79,100
INF,2017-07-19,09:42:00,13.79,13.79,13.79,13.79,300
INF,2017-07-19,09:43:00,13.76,13.79,13.76,13.77,400
INF,2017-07-19,09:44:00,13.79,13.79,13.79,13.79,400
INF,2017-07-19,09:45:00,13.81,13.81,13.81,13.81,200
INF,2017-07-19,09:46:00,13.77,13.81,13.77,13.81,400
INF,2017-07-19,09:47:00,13.81,13.81,13.81,13.81,100
INF,2017-07-19,09:48:00,13.81,13.81,13.81,13.81,300
INF,2017-07-19,09:49:00,13.81,13.81,13.80,13.80,300
INF,2017-07-19,09:50:00,13.81,13.81,13.81,13.81,200
INF,2017-07-19,09:51:00,13.81,13.81,13.81,13.81,200
INF,2017-07-19,09:52:00,13.81,13.81,13.80,13.80,400
INF,2017-07-19,09:53:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,09:55:00,13.79,13.80,13.79,13.80,300
INF,2017-07-19,09:56:00,13.79,13.79,13.79,13.79,300
INF,2017-07-19,09:57:00,13.79,13.79,13.79,13.79,300
INF,2017-07-19,09:58:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,09:59:00,13.79,13.79,13.76,13.76,400
INF,2017-07-19,10:00:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,10:01:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,10:02:00,13.77,13.78,13.77,13.77,300
INF,2017-07-19,10:04:00,13.77,13.78,13.77,13.78,200
INF,2017-07-19,10:05:00,13.77,13.78,13.77,13.78,300
INF,2017-07-19,10:06:00,13.75,13.75,13.75,13.75,100
INF,2017-07-19,10:07:00,13.77,13.78,13.77,13.78,200
INF,2017-07-19,10:08:00,13.79,13.79,13.77,13.78,300
INF,2017-07-19,10:10:00,13.79,13.79,13.79,13.79,400
INF,2017-07-19,10:12:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,10:13:00,13.79,13.79,13.79,13.79,300
INF,2017-07-19,10:14:00,13.76,13.77,13.74,13.74,1900
INF,2017-07-19,10:15:00,13.75,13.75,13.75,13.75,1820
INF,2017-07-19,10:18:00,13.75,13.75,13.75,13.75,100
INF,2017-07-19,10:19:00,13.77,13.77,13.77,13.77,200
INF,2017-07-19,10:21:00,13.74,13.75,13.74,13.75,300
INF,2017-07-19,10:23:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,10:24:00,13.78,13.79,13.78,13.79,300
INF,2017-07-19,10:26:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,10:27:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,10:29:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,10:30:00,13.77,13.77,13.77,13.77,100
INF,2017-07-19,10:32:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,10:33:00,13.79,13.79,13.79,13.79,100
INF,2017-07-19,10:34:00,13.79,13.80,13.79,13.80,500
INF,2017-07-19,10:35:00,13.81,13.81,13.78,13.78,400
INF,2017-07-19,10:36:00,13.81,13.81,13.81,13.81,200
INF,2017-07-19,10:38:00,13.81,13.81,13.81,13.81,200
INF,2017-07-19,10:40:00,13.80,13.80,13.68,13.71,7417
INF,2017-07-19,10:42:00,13.69,13.74,13.69,13.73,818
INF,2017-07-19,10:44:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,10:46:00,13.74,13.74,13.74,13.74,200
INF,2017-07-19,10:47:00,13.74,13.74,13.74,13.74,200
INF,2017-07-19,10:48:00,13.74,13.74,13.74,13.74,100
INF,2017-07-19,10:49:00,13.79,13.79,13.74,13.75,2683
INF,2017-07-19,10:50:00,13.78,13.78,13.75,13.75,300
INF,2017-07-19,10:52:00,13.75,13.75,13.74,13.74,300
INF,2017-07-19,10:54:00,13.75,13.75,13.75,13.75,200
INF,2017-07-19,10:55:00,13.75,13.79,13.75,13.79,300
INF,2017-07-19,10:57:00,13.77,13.77,13.77,13.77,200
INF,2017-07-19,10:58:00,13.77,13.77,13.77,13.77,100
INF,2017-07-19,10:59:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,11:01:00,13.79,13.80,13.79,13.80,300
INF,2017-07-19,11:02:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:03:00,13.80,13.80,13.80,13.80,100
INF,2017-07-19,11:04:00,13.80,13.80,13.76,13.78,1700
INF,2017-07-19,11:06:00,13.77,13.77,13.77,13.77,100
INF,2017-07-19,11:07:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,11:09:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,11:11:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,11:13:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,11:14:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,11:16:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:18:00,13.78,13.78,13.78,13.78,200
INF,2017-07-19,11:19:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:20:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,11:21:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:22:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:24:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:26:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:27:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,11:28:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:29:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:31:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:32:00,13.78,13.78,13.78,13.78,300
INF,2017-07-19,11:33:00,13.78,13.78,13.78,13.78,100
INF,2017-07-19,11:34:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:36:00,13.80,13.80,13.78,13.78,1327
INF,2017-07-19,11:37:00,13.77,13.78,13.75,13.75,2226
INF,2017-07-19,11:40:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,11:41:00,13.79,13.79,13.79,13.79,200
INF,2017-07-19,11:43:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:44:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:46:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:48:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:49:00,13.80,13.80,13.80,13.80,599
INF,2017-07-19,11:50:00,13.80,13.80,13.80,13.80,100
INF,2017-07-19,11:51:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:53:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:54:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:56:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,11:58:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,12:00:00,13.80,13.80,13.80,13.80,200
INF,2017-07-19,12:01:00,13.80,13.80,13.80,13.80,300
INF,2017-07-19,12:02:00,13.82,13.82,13.82,13.82,200
